time_s,torsion_a_v,torsion_b_v
7.850000000000002809e-03,3.680000000000000160e+00,3.820000000000000284e+00
7.900000000000004241e-03,3.640000000000000124e+00,3.796000000000000263e+00
7.950000000000005673e-03,3.700000000000000178e+00,3.843999999999999861e+00
8.000000000000000167e-03,3.640000000000000124e+00,3.800000000000000266e+00
8.050000000000001599e-03,3.700000000000000178e+00,3.843999999999999861e+00
8.100000000000003031e-03,3.660000000000000142e+00,3.812000000000000277e+00
8.150000000000004463e-03,3.700000000000000178e+00,3.847999999999999865e+00
8.200000000000005895e-03,3.660000000000000142e+00,3.816000000000000281e+00
8.250000000000000389e-03,3.700000000000000178e+00,3.851999999999999869e+00
8.300000000000001821e-03,3.700000000000000178e+00,3.820000000000000284e+00
8.350000000000003253e-03,3.660000000000000142e+00,3.855999999999999872e+00
8.400000000000004685e-03,3.660000000000000142e+00,3.855999999999999872e+00
8.450000000000006117e-03,3.700000000000000178e+00,3.824000000000000288e+00
8.500000000000000611e-03,3.700000000000000178e+00,3.824000000000000288e+00
8.550000000000002043e-03,3.660000000000000142e+00,3.863999999999999879e+00
8.600000000000003475e-03,3.700000000000000178e+00,3.859999999999999876e+00
8.650000000000004907e-03,3.660000000000000142e+00,3.820000000000000284e+00
8.700000000000006339e-03,3.660000000000000142e+00,3.863999999999999879e+00
8.750000000000000833e-03,3.700000000000000178e+00,3.828000000000000291e+00
8.800000000000002265e-03,3.700000000000000178e+00,3.859999999999999876e+00
8.850000000000003697e-03,3.580000000000000071e+00,3.824000000000000288e+00
8.900000000000005129e-03,3.660000000000000142e+00,3.867999999999999883e+00
8.949999999999999623e-03,3.740000000000000213e+00,3.816000000000000281e+00
9.000000000000001055e-03,3.720000000000000195e+00,3.879999999999999893e+00
9.050000000000002487e-03,3.660000000000000142e+00,3.820000000000000284e+00
9.100000000000003919e-03,3.700000000000000178e+00,3.867999999999999883e+00
9.150000000000005351e-03,3.660000000000000142e+00,3.828000000000000291e+00
9.199999999999999845e-03,3.660000000000000142e+00,3.824000000000000288e+00
9.250000000000001277e-03,3.700000000000000178e+00,3.863999999999999879e+00
9.300000000000002709e-03,3.700000000000000178e+00,3.828000000000000291e+00
9.350000000000004141e-03,3.660000000000000142e+00,3.867999999999999883e+00
9.400000000000005573e-03,3.660000000000000142e+00,3.867999999999999883e+00
9.450000000000000067e-03,3.700000000000000178e+00,3.828000000000000291e+00
9.500000000000001499e-03,3.660000000000000142e+00,3.828000000000000291e+00
9.550000000000002931e-03,3.700000000000000178e+00,3.867999999999999883e+00
9.600000000000004363e-03,3.700000000000000178e+00,3.828000000000000291e+00
9.650000000000005795e-03,3.660000000000000142e+00,3.863999999999999879e+00
9.700000000000000289e-03,3.660000000000000142e+00,3.832000000000000295e+00
9.750000000000001721e-03,3.760000000000000231e+00,3.863999999999999879e+00
9.800000000000003153e-03,3.720000000000000195e+00,3.832000000000000295e+00
9.850000000000004585e-03,3.899999999999999911e+00,3.879999999999999893e+00
9.900000000000006017e-03,3.859999999999999876e+00,3.891999999999999904e+00
9.950000000000000511e-03,3.959999999999999964e+00,3.824000000000000288e+00
1.000000000000000194e-02,3.959999999999999964e+00,3.839999999999999858e+00
1.005000000000000338e-02,3.879999999999999893e+00,3.899999999999999911e+00
1.010000000000000481e-02,3.919999999999999929e+00,3.855999999999999872e+00
1.015000000000000624e-02,3.979999999999999982e+00,3.891999999999999904e+00
1.020000000000000073e-02,3.919999999999999929e+00,3.891999999999999904e+00
1.025000000000000216e-02,4.000000000000000000e+00,3.855999999999999872e+00
1.030000000000000360e-02,3.919999999999999929e+00,3.859999999999999876e+00
1.035000000000000503e-02,4.000000000000000000e+00,3.895999999999999908e+00
1.040000000000000646e-02,3.939999999999999947e+00,3.859999999999999876e+00
1.045000000000000095e-02,4.000000000000000000e+00,3.903999999999999915e+00
1.050000000000000239e-02,3.939999999999999947e+00,3.859999999999999876e+00
1.055000000000000382e-02,4.020000000000000462e+00,3.895999999999999908e+00
1.060000000000000525e-02,3.939999999999999947e+00,3.859999999999999876e+00
1.064999999999999974e-02,4.020000000000000462e+00,3.899999999999999911e+00
1.070000000000000118e-02,4.020000000000000462e+00,3.899999999999999911e+00
1.075000000000000261e-02,3.280000000000000249e+00,3.816000000000000281e+00
1.080000000000000404e-02,3.180000000000000160e+00,3.836000000000000298e+00
1.085000000000000547e-02,2.979999999999999982e+00,3.756000000000000227e+00
1.089999999999999997e-02,3.000000000000000000e+00,3.784000000000000252e+00
1.095000000000000140e-02,2.939999999999999947e+00,3.716000000000000192e+00
1.100000000000000283e-02,3.000000000000000000e+00,3.768000000000000238e+00
1.105000000000000426e-02,2.919999999999999929e+00,3.700000000000000178e+00
1.110000000000000570e-02,2.979999999999999982e+00,3.732000000000000206e+00
1.115000000000000019e-02,2.919999999999999929e+00,3.688000000000000167e+00
1.120000000000000162e-02,2.939999999999999947e+00,3.720000000000000195e+00
1.125000000000000305e-02,2.899999999999999911e+00,3.672000000000000153e+00
1.130000000000000449e-02,2.899999999999999911e+00,3.708000000000000185e+00
1.135000000000000592e-02,2.939999999999999947e+00,3.672000000000000153e+00
1.140000000000000041e-02,2.939999999999999947e+00,3.704000000000000181e+00
1.145000000000000184e-02,2.899999999999999911e+00,3.664000000000000146e+00
1.150000000000000328e-02,2.899999999999999911e+00,3.656000000000000139e+00
1.155000000000000471e-02,2.939999999999999947e+00,3.696000000000000174e+00
1.160000000000000614e-02,2.939999999999999947e+00,3.692000000000000171e+00
1.165000000000000063e-02,2.879999999999999893e+00,3.652000000000000135e+00
1.170000000000000207e-02,2.899999999999999911e+00,3.656000000000000139e+00
1.175000000000000350e-02,3.100000000000000089e+00,3.692000000000000171e+00
1.180000000000000493e-02,3.120000000000000107e+00,3.668000000000000149e+00
1.185000000000000636e-02,3.060000000000000053e+00,3.704000000000000181e+00
1.190000000000000085e-02,3.140000000000000124e+00,3.716000000000000192e+00
1.195000000000000229e-02,3.060000000000000053e+00,3.656000000000000139e+00
1.200000000000000372e-02,3.080000000000000071e+00,3.656000000000000139e+00
1.205000000000000515e-02,3.140000000000000124e+00,3.720000000000000195e+00
1.210000000000000658e-02,3.140000000000000124e+00,3.716000000000000192e+00
1.215000000000000108e-02,3.100000000000000089e+00,3.676000000000000156e+00
1.220000000000000251e-02,3.100000000000000089e+00,3.676000000000000156e+00
1.225000000000000394e-02,3.140000000000000124e+00,3.716000000000000192e+00
1.230000000000000537e-02,3.100000000000000089e+00,3.716000000000000192e+00
1.234999999999999987e-02,3.140000000000000124e+00,3.684000000000000163e+00
1.240000000000000130e-02,3.140000000000000124e+00,3.684000000000000163e+00
1.245000000000000273e-02,3.100000000000000089e+00,3.716000000000000192e+00
1.250000000000000416e-02,3.140000000000000124e+00,3.684000000000000163e+00
1.255000000000000560e-02,3.100000000000000089e+00,3.716000000000000192e+00
1.260000000000000009e-02,3.100000000000000089e+00,3.716000000000000192e+00
1.265000000000000152e-02,3.140000000000000124e+00,3.680000000000000160e+00
1.270000000000000295e-02,3.140000000000000124e+00,3.716000000000000192e+00
1.275000000000000439e-02,2.899999999999999911e+00,3.676000000000000156e+00
1.280000000000000582e-02,3.100000000000000089e+00,3.712000000000000188e+00
1.285000000000000031e-02,3.140000000000000124e+00,3.684000000000000163e+00
1.290000000000000174e-02,3.100000000000000089e+00,3.680000000000000160e+00
1.295000000000000318e-02,3.140000000000000124e+00,3.724000000000000199e+00
1.300000000000000461e-02,3.080000000000000071e+00,3.660000000000000142e+00
1.305000000000000604e-02,3.160000000000000142e+00,3.752000000000000224e+00
1.310000000000000053e-02,3.100000000000000089e+00,3.720000000000000195e+00
1.315000000000000197e-02,3.140000000000000124e+00,3.684000000000000163e+00
1.320000000000000340e-02,3.100000000000000089e+00,3.716000000000000192e+00
1.325000000000000483e-02,3.140000000000000124e+00,3.680000000000000160e+00
1.330000000000000626e-02,3.140000000000000124e+00,3.716000000000000192e+00
1.335000000000000075e-02,3.100000000000000089e+00,3.684000000000000163e+00
1.340000000000000219e-02,3.100000000000000089e+00,3.712000000000000188e+00
1.345000000000000362e-02,3.140000000000000124e+00,3.680000000000000160e+00
1.350000000000000505e-02,3.140000000000000124e+00,3.716000000000000192e+00
1.355000000000000648e-02,3.100000000000000089e+00,3.684000000000000163e+00
1.360000000000000098e-02,3.100000000000000089e+00,3.716000000000000192e+00
1.365000000000000241e-02,3.140000000000000124e+00,3.684000000000000163e+00
1.370000000000000384e-02,3.100000000000000089e+00,3.680000000000000160e+00
1.375000000000000527e-02,3.399999999999999911e+00,3.744000000000000217e+00
1.379999999999999977e-02,3.339999999999999858e+00,3.716000000000000192e+00
1.385000000000000120e-02,3.419999999999999929e+00,3.760000000000000231e+00
1.390000000000000263e-02,3.379999999999999893e+00,3.728000000000000203e+00
1.395000000000000406e-02,3.439999999999999947e+00,3.788000000000000256e+00
1.400000000000000550e-02,3.359999999999999876e+00,3.720000000000000195e+00
1.404999999999999999e-02,3.479999999999999982e+00,3.804000000000000270e+00
1.410000000000000142e-02,3.379999999999999893e+00,3.780000000000000249e+00
1.415000000000000285e-02,3.419999999999999929e+00,3.740000000000000213e+00
1.420000000000000429e-02,3.379999999999999893e+00,3.740000000000000213e+00
1.425000000000000572e-02,3.439999999999999947e+00,3.788000000000000256e+00
1.430000000000000021e-02,3.419999999999999929e+00,3.784000000000000252e+00
1.435000000000000164e-02,3.379999999999999893e+00,3.740000000000000213e+00
1.440000000000000308e-02,3.379999999999999893e+00,3.748000000000000220e+00
1.445000000000000451e-02,3.439999999999999947e+00,3.784000000000000252e+00
1.450000000000000594e-02,3.419999999999999929e+00,3.744000000000000217e+00
1.455000000000000043e-02,3.379999999999999893e+00,3.784000000000000252e+00
1.460000000000000187e-02,3.379999999999999893e+00,3.788000000000000256e+00
1.465000000000000330e-02,3.459999999999999964e+00,3.748000000000000220e+00
1.470000000000000473e-02,3.439999999999999947e+00,3.800000000000000266e+00
1.475000000000000616e-02,3.140000000000000124e+00,3.732000000000000206e+00
1.480000000000000066e-02,3.320000000000000284e+00,3.760000000000000231e+00
1.485000000000000209e-02,3.260000000000000231e+00,3.728000000000000203e+00
1.490000000000000352e-02,3.320000000000000284e+00,3.764000000000000234e+00
1.495000000000000495e-02,3.240000000000000213e+00,3.704000000000000181e+00
1.500000000000000638e-02,3.240000000000000213e+00,3.704000000000000181e+00
1.505000000000000088e-02,3.320000000000000284e+00,3.784000000000000252e+00
1.510000000000000231e-02,3.260000000000000231e+00,3.724000000000000199e+00
1.515000000000000374e-02,3.320000000000000284e+00,3.756000000000000227e+00
1.520000000000000517e-02,3.300000000000000266e+00,3.760000000000000231e+00
1.525000000000000661e-02,3.240000000000000213e+00,3.720000000000000195e+00
1.530000000000000110e-02,3.300000000000000266e+00,3.752000000000000224e+00
1.535000000000000253e-02,3.240000000000000213e+00,3.716000000000000192e+00
1.540000000000000396e-02,3.240000000000000213e+00,3.716000000000000192e+00
1.545000000000000540e-02,3.300000000000000266e+00,3.752000000000000224e+00
1.549999999999999989e-02,3.280000000000000249e+00,3.752000000000000224e+00
1.555000000000000132e-02,3.240000000000000213e+00,3.720000000000000195e+00
1.560000000000000275e-02,3.240000000000000213e+00,3.716000000000000192e+00
1.565000000000000419e-02,3.300000000000000266e+00,3.756000000000000227e+00
1.570000000000000562e-02,3.260000000000000231e+00,3.720000000000000195e+00
1.575000000000000011e-02,3.540000000000000036e+00,3.780000000000000249e+00
1.580000000000000154e-02,3.540000000000000036e+00,3.752000000000000224e+00
1.585000000000000298e-02,3.500000000000000000e+00,3.792000000000000259e+00
1.590000000000000441e-02,3.500000000000000000e+00,3.808000000000000274e+00
1.595000000000000584e-02,3.560000000000000053e+00,3.760000000000000231e+00
1.600000000000000033e-02,3.560000000000000053e+00,3.820000000000000284e+00
1.605000000000000177e-02,3.479999999999999982e+00,3.740000000000000213e+00
1.610000000000000320e-02,3.520000000000000018e+00,3.776000000000000245e+00
1.615000000000000463e-02,3.560000000000000053e+00,3.812000000000000277e+00
1.620000000000000606e-02,3.520000000000000018e+00,3.812000000000000277e+00
1.625000000000000056e-02,3.560000000000000053e+00,3.776000000000000245e+00
1.630000000000000199e-02,3.520000000000000018e+00,3.816000000000000281e+00
1.635000000000000342e-02,3.560000000000000053e+00,3.780000000000000249e+00
1.640000000000000485e-02,3.520000000000000018e+00,3.780000000000000249e+00
1.645000000000000628e-02,3.560000000000000053e+00,3.820000000000000284e+00
1.650000000000000078e-02,3.520000000000000018e+00,3.784000000000000252e+00
1.655000000000000221e-02,3.560000000000000053e+00,3.816000000000000281e+00
1.660000000000000364e-02,3.560000000000000053e+00,3.780000000000000249e+00
1.665000000000000507e-02,3.399999999999999911e+00,3.816000000000000281e+00
1.670000000000000651e-02,3.439999999999999947e+00,3.780000000000000249e+00
1.675000000000000100e-02,3.600000000000000089e+00,3.820000000000000284e+00
1.680000000000000243e-02,3.540000000000000036e+00,3.784000000000000252e+00
1.685000000000000386e-02,3.600000000000000089e+00,3.820000000000000284e+00
1.690000000000000530e-02,3.600000000000000089e+00,3.824000000000000288e+00
1.695000000000000673e-02,3.520000000000000018e+00,3.772000000000000242e+00
1.700000000000000122e-02,3.520000000000000018e+00,3.772000000000000242e+00
1.705000000000000265e-02,3.620000000000000107e+00,3.859999999999999876e+00
1.710000000000000409e-02,3.540000000000000036e+00,3.788000000000000256e+00
1.715000000000000552e-02,3.600000000000000089e+00,3.820000000000000284e+00
1.720000000000000001e-02,3.600000000000000089e+00,3.824000000000000288e+00
1.725000000000000144e-02,3.520000000000000018e+00,3.784000000000000252e+00
1.730000000000000288e-02,3.540000000000000036e+00,3.788000000000000256e+00
1.735000000000000431e-02,3.600000000000000089e+00,3.824000000000000288e+00
1.740000000000000574e-02,3.540000000000000036e+00,3.828000000000000291e+00
1.745000000000000023e-02,3.600000000000000089e+00,3.788000000000000256e+00
1.750000000000000167e-02,3.520000000000000018e+00,3.784000000000000252e+00
1.755000000000000310e-02,3.600000000000000089e+00,3.828000000000000291e+00
1.760000000000000453e-02,3.540000000000000036e+00,3.792000000000000259e+00
1.765000000000000596e-02,3.680000000000000160e+00,3.832000000000000295e+00
1.770000000000000046e-02,3.640000000000000124e+00,3.804000000000000270e+00
1.775000000000000189e-02,3.700000000000000178e+00,3.843999999999999861e+00
1.780000000000000332e-02,3.700000000000000178e+00,3.843999999999999861e+00
1.785000000000000475e-02,3.660000000000000142e+00,3.808000000000000274e+00
1.790000000000000618e-02,3.700000000000000178e+00,3.796000000000000263e+00
1.795000000000000068e-02,3.640000000000000124e+00,3.867999999999999883e+00
1.800000000000000211e-02,3.720000000000000195e+00,3.796000000000000263e+00
1.805000000000000354e-02,3.640000000000000124e+00,3.859999999999999876e+00
1.810000000000000497e-02,3.700000000000000178e+00,3.855999999999999872e+00
1.815000000000000641e-02,3.660000000000000142e+00,3.820000000000000284e+00
1.820000000000000090e-02,3.660000000000000142e+00,3.824000000000000288e+00
1.825000000000000233e-02,3.700000000000000178e+00,3.859999999999999876e+00
1.830000000000000376e-02,3.700000000000000178e+00,3.820000000000000284e+00
1.835000000000000520e-02,3.660000000000000142e+00,3.859999999999999876e+00
1.840000000000000663e-02,3.660000000000000142e+00,3.851999999999999869e+00
1.845000000000000112e-02,3.700000000000000178e+00,3.820000000000000284e+00
1.850000000000000255e-02,3.700000000000000178e+00,3.820000000000000284e+00
1.855000000000000399e-02,3.660000000000000142e+00,3.859999999999999876e+00
1.860000000000000542e-02,3.700000000000000178e+00,3.871999999999999886e+00
1.865000000000000685e-02,3.339999999999999858e+00,3.792000000000000259e+00
1.870000000000000134e-02,3.359999999999999876e+00,3.816000000000000281e+00
1.875000000000000278e-02,3.320000000000000284e+00,3.768000000000000238e+00
1.880000000000000421e-02,3.359999999999999876e+00,3.796000000000000263e+00
1.885000000000000564e-02,3.300000000000000266e+00,3.748000000000000220e+00
1.890000000000000013e-02,3.339999999999999858e+00,3.784000000000000252e+00
1.895000000000000157e-02,3.260000000000000231e+00,3.724000000000000199e+00
1.900000000000000300e-02,3.260000000000000231e+00,3.788000000000000256e+00
1.905000000000000443e-02,3.339999999999999858e+00,3.720000000000000195e+00
1.910000000000000586e-02,3.300000000000000266e+00,3.764000000000000234e+00
1.915000000000000036e-02,3.339999999999999858e+00,3.732000000000000206e+00
1.920000000000000179e-02,3.339999999999999858e+00,3.764000000000000234e+00
1.925000000000000322e-02,3.280000000000000249e+00,3.728000000000000203e+00
1.930000000000000465e-02,3.339999999999999858e+00,3.756000000000000227e+00
1.935000000000000608e-02,3.260000000000000231e+00,3.724000000000000199e+00
1.940000000000000058e-02,3.320000000000000284e+00,3.756000000000000227e+00
1.945000000000000201e-02,3.260000000000000231e+00,3.724000000000000199e+00
1.950000000000000344e-02,3.320000000000000284e+00,3.752000000000000224e+00
1.955000000000000487e-02,3.260000000000000231e+00,3.724000000000000199e+00
1.960000000000000631e-02,3.260000000000000231e+00,3.724000000000000199e+00
1.965000000000000080e-02,3.540000000000000036e+00,3.776000000000000245e+00
1.970000000000000223e-02,3.500000000000000000e+00,3.752000000000000224e+00
1.975000000000000366e-02,3.560000000000000053e+00,3.796000000000000263e+00
1.980000000000000510e-02,3.560000000000000053e+00,3.768000000000000238e+00
1.985000000000000653e-02,3.520000000000000018e+00,3.808000000000000274e+00
1.990000000000000102e-02,3.520000000000000018e+00,3.760000000000000231e+00
1.995000000000000245e-02,3.600000000000000089e+00,3.820000000000000284e+00
2.000000000000000389e-02,3.600000000000000089e+00,3.816000000000000281e+00
2.005000000000000532e-02,3.520000000000000018e+00,3.776000000000000245e+00
2.010000000000000675e-02,3.540000000000000036e+00,3.784000000000000252e+00
2.015000000000000124e-02,3.580000000000000071e+00,3.812000000000000277e+00
2.020000000000000268e-02,3.540000000000000036e+00,3.788000000000000256e+00
2.025000000000000411e-02,3.600000000000000089e+00,3.820000000000000284e+00
2.030000000000000554e-02,3.600000000000000089e+00,3.784000000000000252e+00
2.035000000000000697e-02,3.540000000000000036e+00,3.824000000000000288e+00
2.040000000000000147e-02,3.540000000000000036e+00,3.820000000000000284e+00
2.045000000000000290e-02,3.600000000000000089e+00,3.784000000000000252e+00
2.050000000000000433e-02,3.600000000000000089e+00,3.788000000000000256e+00
2.055000000000000576e-02,3.540000000000000036e+00,3.828000000000000291e+00
2.060000000000000026e-02,3.600000000000000089e+00,3.820000000000000284e+00
2.065000000000000169e-02,3.439999999999999947e+00,3.776000000000000245e+00
2.070000000000000312e-02,3.479999999999999982e+00,3.772000000000000242e+00
2.075000000000000455e-02,3.439999999999999947e+00,3.808000000000000274e+00
2.080000000000000598e-02,3.439999999999999947e+00,3.804000000000000270e+00
2.085000000000000048e-02,3.479999999999999982e+00,3.768000000000000238e+00
2.090000000000000191e-02,3.479999999999999982e+00,3.804000000000000270e+00
2.095000000000000334e-02,3.419999999999999929e+00,3.744000000000000217e+00
2.100000000000000477e-02,3.500000000000000000e+00,3.740000000000000213e+00
2.105000000000000621e-02,3.399999999999999911e+00,3.824000000000000288e+00
2.110000000000000070e-02,3.459999999999999964e+00,3.792000000000000259e+00
2.115000000000000213e-02,3.399999999999999911e+00,3.756000000000000227e+00
2.120000000000000356e-02,3.459999999999999964e+00,3.752000000000000224e+00
2.125000000000000500e-02,3.399999999999999911e+00,3.792000000000000259e+00
2.130000000000000643e-02,3.459999999999999964e+00,3.792000000000000259e+00
2.135000000000000092e-02,3.399999999999999911e+00,3.756000000000000227e+00
2.140000000000000235e-02,3.399999999999999911e+00,3.756000000000000227e+00
2.145000000000000379e-02,3.479999999999999982e+00,3.796000000000000263e+00
2.150000000000000522e-02,3.399999999999999911e+00,3.792000000000000259e+00
2.155000000000000665e-02,3.459999999999999964e+00,3.756000000000000227e+00
2.160000000000000114e-02,3.399999999999999911e+00,3.756000000000000227e+00
2.165000000000000258e-02,3.560000000000000053e+00,3.812000000000000277e+00
2.170000000000000401e-02,3.520000000000000018e+00,3.812000000000000277e+00
2.175000000000000544e-02,3.560000000000000053e+00,3.772000000000000242e+00
2.180000000000000687e-02,3.520000000000000018e+00,3.780000000000000249e+00
2.185000000000000137e-02,3.600000000000000089e+00,3.820000000000000284e+00
2.190000000000000280e-02,3.600000000000000089e+00,3.780000000000000249e+00
2.195000000000000423e-02,3.520000000000000018e+00,3.832000000000000295e+00
2.200000000000000566e-02,3.500000000000000000e+00,3.832000000000000295e+00
2.205000000000000016e-02,3.600000000000000089e+00,3.752000000000000224e+00
2.210000000000000159e-02,3.600000000000000089e+00,3.780000000000000249e+00
2.215000000000000302e-02,3.540000000000000036e+00,3.828000000000000291e+00
2.220000000000000445e-02,3.600000000000000089e+00,3.788000000000000256e+00
2.225000000000000588e-02,3.540000000000000036e+00,3.824000000000000288e+00
2.230000000000000038e-02,3.540000000000000036e+00,3.788000000000000256e+00
2.235000000000000181e-02,3.600000000000000089e+00,3.828000000000000291e+00
2.240000000000000324e-02,3.600000000000000089e+00,3.788000000000000256e+00
2.245000000000000467e-02,3.540000000000000036e+00,3.828000000000000291e+00
2.250000000000000611e-02,3.600000000000000089e+00,3.788000000000000256e+00
2.255000000000000060e-02,3.540000000000000036e+00,3.828000000000000291e+00
2.260000000000000203e-02,3.600000000000000089e+00,3.820000000000000284e+00
2.265000000000000346e-02,3.140000000000000124e+00,3.744000000000000217e+00
2.270000000000000490e-02,3.120000000000000107e+00,3.764000000000000234e+00
2.275000000000000633e-02,3.180000000000000160e+00,3.724000000000000199e+00
2.280000000000000082e-02,3.160000000000000142e+00,3.748000000000000220e+00
2.285000000000000225e-02,3.100000000000000089e+00,3.712000000000000188e+00
2.290000000000000369e-02,3.100000000000000089e+00,3.740000000000000213e+00
2.295000000000000512e-02,3.160000000000000142e+00,3.684000000000000163e+00
2.300000000000000655e-02,3.140000000000000124e+00,3.744000000000000217e+00
2.305000000000000104e-02,3.060000000000000053e+00,3.672000000000000153e+00
2.310000000000000248e-02,3.140000000000000124e+00,3.692000000000000171e+00
2.315000000000000391e-02,3.100000000000000089e+00,3.724000000000000199e+00
2.320000000000000534e-02,3.100000000000000089e+00,3.688000000000000167e+00
2.325000000000000677e-02,3.140000000000000124e+00,3.720000000000000195e+00
2.330000000000000127e-02,3.100000000000000089e+00,3.720000000000000195e+00
2.335000000000000270e-02,3.140000000000000124e+00,3.684000000000000163e+00
2.340000000000000413e-02,3.100000000000000089e+00,3.720000000000000195e+00
2.345000000000000556e-02,3.140000000000000124e+00,3.684000000000000163e+00
2.350000000000000699e-02,3.080000000000000071e+00,3.680000000000000160e+00
2.355000000000000149e-02,3.260000000000000231e+00,3.732000000000000206e+00
2.360000000000000292e-02,3.240000000000000213e+00,3.696000000000000174e+00
2.365000000000000435e-02,3.280000000000000249e+00,3.732000000000000206e+00
2.370000000000000578e-02,3.240000000000000213e+00,3.700000000000000178e+00
2.375000000000000028e-02,3.280000000000000249e+00,3.736000000000000210e+00
2.380000000000000171e-02,3.240000000000000213e+00,3.740000000000000213e+00
2.385000000000000314e-02,3.280000000000000249e+00,3.704000000000000181e+00
2.390000000000000457e-02,3.300000000000000266e+00,3.692000000000000171e+00
2.395000000000000601e-02,3.200000000000000178e+00,3.752000000000000224e+00
2.400000000000000050e-02,3.300000000000000266e+00,3.692000000000000171e+00
2.405000000000000193e-02,3.220000000000000195e+00,3.764000000000000234e+00
2.410000000000000336e-02,3.280000000000000249e+00,3.712000000000000188e+00
2.415000000000000480e-02,3.240000000000000213e+00,3.752000000000000224e+00
2.420000000000000623e-02,3.280000000000000249e+00,3.712000000000000188e+00
2.425000000000000072e-02,3.240000000000000213e+00,3.748000000000000220e+00
2.430000000000000215e-02,3.280000000000000249e+00,3.716000000000000192e+00
2.435000000000000359e-02,3.240000000000000213e+00,3.752000000000000224e+00
2.440000000000000502e-02,3.240000000000000213e+00,3.720000000000000195e+00
2.445000000000000645e-02,3.300000000000000266e+00,3.752000000000000224e+00
2.450000000000000094e-02,3.300000000000000266e+00,3.752000000000000224e+00
2.455000000000000238e-02,3.120000000000000107e+00,3.712000000000000188e+00
2.460000000000000381e-02,3.240000000000000213e+00,3.712000000000000188e+00
2.465000000000000524e-02,3.300000000000000266e+00,3.752000000000000224e+00
2.470000000000000667e-02,3.240000000000000213e+00,3.752000000000000224e+00
2.475000000000000117e-02,3.300000000000000266e+00,3.712000000000000188e+00
2.480000000000000260e-02,3.280000000000000249e+00,3.716000000000000192e+00
2.485000000000000403e-02,3.240000000000000213e+00,3.748000000000000220e+00
2.490000000000000546e-02,3.240000000000000213e+00,3.696000000000000174e+00
2.495000000000000689e-02,3.300000000000000266e+00,3.764000000000000234e+00
2.500000000000000139e-02,3.240000000000000213e+00,3.696000000000000174e+00
2.505000000000000282e-02,3.320000000000000284e+00,3.780000000000000249e+00
2.510000000000000425e-02,3.240000000000000213e+00,3.712000000000000188e+00
2.515000000000000568e-02,3.300000000000000266e+00,3.756000000000000227e+00
2.520000000000000712e-02,3.260000000000000231e+00,3.720000000000000195e+00
2.525000000000000161e-02,3.300000000000000266e+00,3.756000000000000227e+00
2.530000000000000304e-02,3.240000000000000213e+00,3.748000000000000220e+00
2.535000000000000447e-02,3.300000000000000266e+00,3.716000000000000192e+00
2.540000000000000591e-02,3.260000000000000231e+00,3.720000000000000195e+00
2.545000000000000040e-02,3.300000000000000266e+00,3.756000000000000227e+00
2.550000000000000183e-02,3.240000000000000213e+00,3.720000000000000195e+00
2.555000000000000326e-02,3.620000000000000107e+00,3.788000000000000256e+00
2.560000000000000470e-02,3.580000000000000071e+00,3.764000000000000234e+00
2.565000000000000613e-02,3.640000000000000124e+00,3.808000000000000274e+00
2.570000000000000062e-02,3.600000000000000089e+00,3.780000000000000249e+00
2.575000000000000205e-02,3.660000000000000142e+00,3.824000000000000288e+00
2.580000000000000349e-02,3.600000000000000089e+00,3.792000000000000259e+00
2.585000000000000492e-02,3.680000000000000160e+00,3.832000000000000295e+00
2.590000000000000635e-02,3.640000000000000124e+00,3.855999999999999872e+00
2.595000000000000084e-02,3.680000000000000160e+00,3.804000000000000270e+00
2.600000000000000228e-02,3.620000000000000107e+00,3.784000000000000252e+00
2.605000000000000371e-02,3.720000000000000195e+00,3.887999999999999901e+00
2.610000000000000514e-02,3.640000000000000124e+00,3.812000000000000277e+00
2.615000000000000657e-02,3.680000000000000160e+00,3.851999999999999869e+00
2.620000000000000107e-02,3.640000000000000124e+00,3.812000000000000277e+00
2.625000000000000250e-02,3.680000000000000160e+00,3.847999999999999865e+00
2.630000000000000393e-02,3.680000000000000160e+00,3.851999999999999869e+00
2.635000000000000536e-02,3.640000000000000124e+00,3.820000000000000284e+00
2.640000000000000679e-02,3.640000000000000124e+00,3.820000000000000284e+00
2.645000000000000129e-02,3.680000000000000160e+00,3.855999999999999872e+00
2.650000000000000272e-02,3.680000000000000160e+00,3.859999999999999876e+00
2.655000000000000415e-02,3.320000000000000284e+00,3.780000000000000249e+00
2.660000000000000558e-02,3.359999999999999876e+00,3.812000000000000277e+00
2.665000000000000702e-02,3.300000000000000266e+00,3.768000000000000238e+00
2.670000000000000151e-02,3.300000000000000266e+00,3.792000000000000259e+00
2.675000000000000294e-02,3.339999999999999858e+00,3.752000000000000224e+00
2.680000000000000437e-02,3.320000000000000284e+00,3.776000000000000245e+00
2.685000000000000581e-02,3.260000000000000231e+00,3.740000000000000213e+00
2.690000000000000724e-02,3.320000000000000284e+00,3.732000000000000206e+00
2.695000000000000173e-02,3.260000000000000231e+00,3.776000000000000245e+00
2.700000000000000316e-02,3.320000000000000284e+00,3.780000000000000249e+00
2.705000000000000460e-02,3.240000000000000213e+00,3.712000000000000188e+00
2.710000000000000603e-02,3.260000000000000231e+00,3.724000000000000199e+00
2.715000000000000052e-02,3.320000000000000284e+00,3.764000000000000234e+00
2.720000000000000195e-02,3.320000000000000284e+00,3.728000000000000203e+00
