trial,block,pair_id,stratum,ratio,f1,f2,phase_offset,timebase_s,vpp_ch1,vrms_ch1,vpp_ch2,vrms_ch2,vpp_ch3,vrms_ch3,rsp_db,crest_factor,spectral_flatness,envelope_regularity,xcorr_peak,phase_coherence,wf_points,sample_rate,timestamp
900,4,CC7,CC,36:25,6000.0,4166.7,135.0,0.0002,0.656,0.3960993,0.68,0.3975222,0.608,0.379222,-30.2444,1.7062,0.003454,0.3121,0.8433,0.7512,1200,500000.0,2026-09-18T19:59:09.669824
901,4,CC7,CC,36:25,6000.0,4166.7,180.0,0.0002,1.002,0.591114,nan,nan,nan,nan,-20.9867,1.3699,0.000847,0.5422,0.9261,0.8711,1200,500000.0,2026-09-18T19:59:17.163554
902,4,CC7,CC,36:25,6000.0,4166.7,225.0,0.0002,0.584,0.3536094,0.152,0.05827395,0.32,0.202167,-24.1601,1.6216,0.00788,0.3758,0.8488,0.7113,1200,500000.0,2026-09-18T19:59:24.634507
903,4,CC7,CC,36:25,6000.0,4166.7,270.0,0.0002,0.592,0.3904674,0.256,0.3560682,0.352,0.360704,-24.1963,1.4417,0.014877,0.2698,0.8899,0.8334,1200,500000.0,2026-09-18T19:59:31.954146
904,4,CC7,CC,36:25,6000.0,4166.7,315.0,0.0002,0.584,0.3921937,0.16,0.3488559,0.32,0.3606526,-29.4781,1.3973,0.007766,0.2578,0.913,0.8594,1200,500000.0,2026-09-18T19:59:39.407660
905,4,PP2,PP,5:3,6455.0,3873.0,0.0,0.0001,0.648,0.3955148,0.68,0.4085688,0.608,0.3841597,-28.6921,1.6878,0.004764,0.3452,0.8418,0.7508,1200,1000000.0,2026-09-18T19:59:46.588887
906,4,PP2,PP,5:3,6455.0,3873.0,45.0,0.0001,0.576,0.3434906,0.16,0.05397287,0.32,0.1951361,-28.3705,1.6784,0.002911,0.4217,0.8228,0.6544,1200,1000000.0,2026-09-18T19:59:54.095155
907,4,PP2,PP,5:3,6455.0,3873.0,90.0,0.0001,0.592,0.3953086,0.344,0.3589266,0.408,0.3646627,-22.2438,1.5142,0.005275,0.2728,0.8877,0.8335,1200,1000000.0,2026-09-18T20:00:01.333066
908,4,PP2,PP,5:3,6455.0,3873.0,135.0,0.0001,0.584,0.3979608,0.152,0.350482,0.32,0.3650829,-34.2969,1.3818,0.002645,0.269,0.9163,0.8686,1200,1000000.0,2026-09-18T20:00:08.838496
909,4,PP2,PP,5:3,6455.0,3873.0,180.0,0.0001,0.64,0.3873785,0.664,0.40815,0.608,0.3796327,-34.9698,1.707,0.001173,0.3217,0.8371,0.7764,1200,1000000.0,2026-09-18T20:00:16.100393
910,4,PP2,PP,5:3,6455.0,3873.0,225.0,0.0001,0.576,0.3860354,0.152,0.3483928,0.32,0.3575476,-31.7617,1.4087,0.005362,0.2745,0.9088,0.8565,1200,1000000.0,2026-09-18T20:00:23.612262
911,4,PP2,PP,5:3,6455.0,3873.0,270.0,0.0001,0.584,0.3888855,0.168,0.3492563,0.32,0.3589482,-30.4256,1.4034,0.006754,0.2793,0.9055,0.8543,1200,1000000.0,2026-09-18T20:00:30.826610
912,4,PP2,PP,5:3,6455.0,3873.0,315.0,0.0001,0.64,0.3931692,0.672,0.3890565,0.576,0.3729984,-25.6453,1.6934,0.008556,0.3394,0.8352,0.7522,1200,1000000.0,2026-09-18T20:00:38.344538
913,4,PC1,PC,5:4,5590.2,4472.1,0.0,0.0005,0.656,0.3930571,0.68,0.3968447,0.6,0.3751851,-0.3987,1.7266,0.002197,0.2505,0.8291,0.7265,1200,199999.99999999997,2026-09-18T20:00:45.590028
914,4,PC1,PC,5:4,5590.2,4472.1,45.0,0.0005,0.648,0.3957121,0.68,0.3981243,0.6,0.3770306,-0.3727,1.6979,0.005842,0.2405,0.824,0.7269,1200,199999.99999999997,2026-09-18T20:00:53.086632
915,4,PC1,PC,5:4,5590.2,4472.1,90.0,0.0005,0.632,0.39184,0.56,0.3902989,0.528,0.3701699,-0.1942,1.6436,0.013393,0.2429,0.8265,0.7375,1200,199999.99999999997,2026-09-18T20:01:00.557819
916,4,PC1,PC,5:4,5590.2,4472.1,135.0,0.0005,0.584,0.3949432,0.16,0.3498387,0.32,0.3622564,-0.2009,1.3912,0.006185,0.186,0.9156,0.8578,1200,199999.99999999997,2026-09-18T20:01:08.498905
917,4,PC1,PC,5:4,5590.2,4472.1,180.0,0.0005,0.648,0.3921532,0.68,0.39744,0.6,0.3748624,-0.3857,1.7073,0.005637,0.2524,0.8241,0.7293,1200,199999.99999999997,2026-09-18T20:01:17.161709
918,4,PC1,PC,5:4,5590.2,4472.1,225.0,0.0005,0.648,0.39502,0.68,0.3971369,0.6,0.3768786,-0.4046,1.6975,0.002341,0.2394,0.8335,0.7373,1200,199999.99999999997,2026-09-18T20:01:25.398956
919,4,PC1,PC,5:4,5590.2,4472.1,270.0,0.0005,0.592,0.3912936,0.184,0.3500099,0.32,0.3597837,-0.2038,1.401,0.003373,0.2131,0.9119,0.8544,1200,199999.99999999997,2026-09-18T20:01:33.685259
920,4,PC1,PC,5:4,5590.2,4472.1,315.0,0.0005,0.592,0.3913569,0.16,0.3489379,0.32,0.3598357,-0.2038,1.4009,0.002911,0.1969,0.9138,0.8568,1200,199999.99999999997,2026-09-18T20:01:41.436061
921,4,PP7,PP,5:2,7905.7,3162.3,0.0,0.0001,0.584,0.3986537,0.168,0.3505378,0.32,0.3651872,-33.3051,1.3802,0.002829,0.2597,0.9147,0.8634,1200,1000000.0,2026-09-18T20:01:49.610500
922,4,PP7,PP,5:2,7905.7,3162.3,45.0,0.0001,0.648,0.3928611,0.656,0.4056515,0.592,0.3808616,-26.507,1.6602,0.008129,0.3437,0.8372,0.7461,1200,1000000.0,2026-09-18T20:01:57.365654
923,4,PP7,PP,5:2,7905.7,3162.3,90.0,0.0001,0.648,0.3858938,0.672,0.4010633,0.6,0.3752013,-33.6297,1.7068,0.001492,0.3588,0.8368,0.7449,1200,1000000.0,2026-09-18T20:02:05.710313
924,4,PP7,PP,5:2,7905.7,3162.3,135.0,0.0001,0.576,0.3904614,0.152,0.3489271,0.32,0.3601333,-28.1284,1.3993,0.010138,0.2665,0.9117,0.8612,1200,1000000.0,2026-09-18T20:02:14.071954
925,4,PP7,PP,5:2,7905.7,3162.3,180.0,0.0001,0.648,0.3890506,0.664,0.3966626,0.6,0.3750159,-28.2241,1.7282,0.004457,0.3406,0.8386,0.7441,1200,1000000.0,2026-09-18T20:02:22.044683
926,4,PP7,PP,5:2,7905.7,3162.3,225.0,0.0001,0.584,0.3904008,0.248,0.3531704,0.352,0.3604228,-24.6401,1.4427,0.011979,0.2658,0.8974,0.845,1200,1000000.0,2026-09-18T20:02:30.304333
927,4,PP7,PP,5:2,7905.7,3162.3,270.0,0.0001,0.584,0.3551591,0.16,0.05786803,0.32,0.2034455,-23.7794,1.6119,0.007733,0.401,0.8452,0.6785,1200,1000000.0,2026-09-18T20:02:38.284902
928,4,PP7,PP,5:2,7905.7,3162.3,315.0,0.0001,0.584,0.3941377,0.152,0.3500492,0.32,0.3627855,-28.8709,1.3891,0.008133,0.265,0.9137,0.8622,1200,1000000.0,2026-09-18T20:02:46.315313
929,4,IR1,IR,√2:1,5946.0,4204.5,0.0,0.0002,0.648,0.3976981,0.672,0.3989221,0.608,0.3804099,-32.5542,1.6996,0.001751,0.3058,0.8415,0.7467,1200,500000.0,2026-09-18T20:02:54.142724
930,4,IR1,IR,√2:1,5946.0,4204.5,45.0,0.0002,0.648,0.3959952,0.672,0.3957758,0.608,0.3768229,-31.8283,1.7201,0.002416,0.3134,0.8278,0.7335,1200,500000.0,2026-09-18T20:03:02.575101
931,4,IR1,IR,√2:1,5946.0,4204.5,90.0,0.0002,0.584,0.3960716,0.168,0.3500524,0.32,0.3631355,-33.1189,1.3866,0.002358,0.2592,0.9122,0.8562,1200,500000.0,2026-09-18T20:03:10.599130
932,4,IR1,IR,√2:1,5946.0,4204.5,135.0,0.0002,0.664,0.3974641,0.68,0.398899,0.608,0.3800356,-33.0444,1.7014,0.001424,0.3179,0.8405,0.7447,1200,500000.0,2026-09-18T20:03:18.634531
933,4,IR1,IR,√2:1,5946.0,4204.5,180.0,0.0002,0.584,0.3893584,0.16,0.3488488,0.32,0.3589109,-32.9231,1.4055,0.002064,0.2686,0.9095,0.8551,1200,500000.0,2026-09-18T20:03:27.010210
934,4,IR1,IR,√2:1,5946.0,4204.5,225.0,0.0002,0.648,0.3899196,0.64,0.3907451,0.592,0.3717772,-14.3288,1.7229,0.004949,0.2898,0.8328,0.7462,1200,500000.0,2026-09-18T20:03:35.043305
935,4,IR1,IR,√2:1,5946.0,4204.5,270.0,0.0002,0.648,0.3961259,0.6720001,0.3960279,0.608,0.3769073,-32.6913,1.7192,0.001753,0.2995,0.8282,0.7329,1200,500000.0,2026-09-18T20:03:43.290377
936,4,IR1,IR,√2:1,5946.0,4204.5,315.0,0.0002,0.584,0.3530886,0.152,0.05805729,0.32,0.2017936,-25.3782,1.6244,0.005254,0.3718,0.8446,0.7167,1200,500000.0,2026-09-18T20:03:51.710275
937,4,CC1,CC,9:8,5303.3,4714.0,0.0,0.0005,0.656,0.3921393,0.68,0.3964128,0.608,0.3739032,-27.8132,1.7322,0.002661,0.2442,0.8189,0.7112,1200,199999.99999999997,2026-09-18T20:03:59.673185
938,4,CC1,CC,9:8,5303.3,4714.0,45.0,0.0005,0.592,0.3941048,0.152,0.3492303,0.32,0.3614109,-29.3799,1.3948,0.003334,0.1957,0.9141,0.8552,1200,199999.99999999997,2026-09-18T20:04:07.872981
939,4,CC1,CC,9:8,5303.3,4714.0,90.0,0.0005,0.656,0.3911787,0.68,0.3976191,0.608,0.3734208,-29.1964,1.732,0.001826,0.2433,0.814,0.7107,1200,199999.99999999997,2026-09-18T20:04:16.181907
940,4,CC1,CC,9:8,5303.3,4714.0,135.0,0.0005,0.592,0.3951023,0.152,0.3497796,0.32,0.3622283,-29.6673,1.3927,0.002122,0.1873,0.915,0.8566,1200,199999.99999999997,2026-09-18T20:04:24.782071
941,4,CC1,CC,9:8,5303.3,4714.0,180.0,0.0005,0.584,0.3929016,0.152,0.3492442,0.32,0.3607594,-29.4613,1.3964,0.003157,0.1997,0.9135,0.854,1200,199999.99999999997,2026-09-18T20:04:33.324105
942,4,CC1,CC,9:8,5303.3,4714.0,225.0,0.0005,0.584,0.3921841,0.152,0.3493339,0.32,0.3603768,-29.5134,1.3976,0.002688,0.1937,0.9133,0.8547,1200,199999.99999999997,2026-09-18T20:04:41.858917
943,4,CC1,CC,9:8,5303.3,4714.0,270.0,0.0005,0.592,0.3923591,0.16,0.3493539,0.32,0.3603239,-29.5309,1.3977,0.0027,0.1971,0.9137,0.8544,1200,199999.99999999997,2026-09-18T20:04:50.016283
944,4,CC1,CC,9:8,5303.3,4714.0,315.0,0.0005,0.584,0.3951107,0.16,0.3497897,0.32,0.3622124,-29.6789,1.3928,0.001852,0.1923,0.9157,0.8573,1200,199999.99999999997,2026-09-18T20:04:58.278872
945,4,CC6,CC,49:25,7000.0,3571.4,0.0,0.0001,0.632,0.3936987,0.56,0.3794445,0.528,0.3697386,-15.7309,1.6449,0.005454,0.2729,0.8509,0.7807,1200,1000000.0,2026-09-18T20:05:06.460112
946,4,CC6,CC,49:25,7000.0,3571.4,45.0,0.0001,0.576,0.3867124,0.168,0.3493847,0.32,0.3579613,-28.9754,1.4082,0.008855,0.2744,0.9064,0.8559,1200,1000000.0,2026-09-18T20:05:14.513166
947,4,CC6,CC,49:25,7000.0,3571.4,90.0,0.0001,0.576,0.3965303,0.248,0.3546598,0.352,0.3644962,-25.6435,1.4261,0.00771,0.2658,0.8996,0.8479,1200,1000000.0,2026-09-18T20:05:22.770248
948,4,CC6,CC,49:25,7000.0,3571.4,135.0,0.0001,1.002,0.5754146,nan,nan,nan,nan,-20.8255,1.413,0.001838,0.6238,0.9174,0.8703,1200,1000000.0,2026-09-18T20:05:31.057951
949,4,CC6,CC,49:25,7000.0,3571.4,180.0,0.0001,0.64,0.3863526,0.648,0.404764,0.576,0.3765763,-29.6334,1.6993,0.004141,0.3404,0.8279,0.7279,1200,1000000.0,2026-09-18T20:05:39.287054
950,4,CC6,CC,49:25,7000.0,3571.4,225.0,0.0001,0.632,0.3987341,0.616,0.3976904,0.544,0.3800954,-34.0518,1.5362,0.00181,0.2792,0.8395,0.8191,1200,1000000.0,2026-09-18T20:05:48.370507
951,4,CC6,CC,49:25,7000.0,3571.4,270.0,0.0001,0.616,0.3900911,0.584,0.3865863,0.48,0.3725625,-25.8709,1.7381,0.010707,0.3627,0.8575,0.743,1200,1000000.0,2026-09-18T20:05:57.010872
952,4,CC6,CC,49:25,7000.0,3571.4,315.0,0.0001,0.64,0.3894104,0.624,0.4027017,0.56,0.3776236,-33.9709,1.5889,0.001799,0.2962,0.8339,0.7868,1200,1000000.0,2026-09-18T20:06:05.610216
953,4,PC4,PC,7:4,6614.4,3779.6,0.0,0.0001,0.584,0.3936499,0.152,0.3495554,0.32,0.3620893,-34.6348,1.3934,0.002283,0.2685,0.9129,0.8608,1200,1000000.0,2026-09-18T20:06:13.911406
954,4,PC4,PC,7:4,6614.4,3779.6,45.0,0.0001,0.576,0.3892824,0.16,0.3488461,0.32,0.3593985,-34.5939,1.4008,0.002445,0.2695,0.9106,0.8591,1200,1000000.0,2026-09-18T20:06:22.084231
955,4,PC4,PC,7:4,6614.4,3779.6,90.0,0.0001,0.64,0.3921194,0.6720001,0.4108043,0.608,0.3822919,-34.8721,1.694,0.001523,0.3241,0.8305,0.7539,1200,1000000.0,2026-09-18T20:06:30.611242
956,4,PC4,PC,7:4,6614.4,3779.6,135.0,0.0001,0.584,0.3911296,0.2,0.3513011,0.336,0.3602868,-30.1292,1.4205,0.004042,0.2801,0.9004,0.8473,1200,1000000.0,2026-09-18T20:06:38.628450
957,4,PC4,PC,7:4,6614.4,3779.6,180.0,0.0001,0.584,0.389224,0.152,0.3488994,0.32,0.3595109,-34.5464,1.4001,0.002441,0.2722,0.9106,0.858,1200,1000000.0,2026-09-18T20:06:47.327494
958,4,PC4,PC,7:4,6614.4,3779.6,225.0,0.0001,0.64,0.3919566,0.632,0.3918931,0.592,0.3740159,-14.4518,1.7084,0.00112,0.2948,0.8389,0.763,1200,1000000.0,2026-09-18T20:06:55.912040
959,4,PC4,PC,7:4,6614.4,3779.6,270.0,0.0001,0.648,0.3916906,0.64,0.3916982,0.592,0.3732964,-14.4386,1.7116,0.00168,0.2861,0.8379,0.7636,1200,1000000.0,2026-09-18T20:07:04.335606
960,4,PC4,PC,7:4,6614.4,3779.6,315.0,0.0001,0.64,0.3899193,0.624,0.391519,0.592,0.3729882,-14.4221,1.7118,0.001437,0.3147,0.8411,0.7494,1200,1000000.0,2026-09-18T20:07:12.570800
961,5,IR4,IR,π/2:1,6266.6,3989.4,0.0,0.0002,0.584,0.3923926,0.152,0.3494385,0.32,0.3609382,-33.3558,1.3979,0.001376,0.2582,0.9119,0.8544,1200,500000.0,2026-09-18T20:07:20.583546
962,5,IR4,IR,π/2:1,6266.6,3989.4,45.0,0.0002,0.648,0.3928511,0.68,0.3914208,0.608,0.3744102,-31.6113,1.7285,0.002406,0.3148,0.8395,0.7535,1200,500000.0,2026-09-18T20:07:28.714034
963,5,IR4,IR,π/2:1,6266.6,3989.4,90.0,0.0002,0.592,0.3919801,0.152,0.3490215,0.32,0.3607399,-33.44,1.3951,0.001212,0.2565,0.9122,0.8562,1200,500000.0,2026-09-18T20:07:37.083336
964,5,IR4,IR,π/2:1,6266.6,3989.4,135.0,0.0002,0.584,0.392072,0.152,0.3495006,0.32,0.3608495,-33.295,1.3974,0.001453,0.2553,0.912,0.8546,1200,500000.0,2026-09-18T20:07:45.386963
965,5,IR4,IR,π/2:1,6266.6,3989.4,180.0,0.0002,0.584,0.3918152,0.152,0.3493416,0.32,0.3608177,-33.3686,1.3949,0.001471,0.2595,0.9127,0.8568,1200,500000.0,2026-09-18T20:07:54.167350
966,5,IR4,IR,π/2:1,6266.6,3989.4,225.0,0.0002,0.584,0.3922127,0.152,0.3490254,0.32,0.360765,-33.2881,1.3984,0.001426,0.2651,0.9119,0.8572,1200,500000.0,2026-09-18T20:08:02.654002
967,5,IR4,IR,π/2:1,6266.6,3989.4,270.0,0.0002,0.584,0.3920082,0.152,0.3488503,0.32,0.3605175,-33.3857,1.3969,0.001275,0.2649,0.9122,0.8547,1200,500000.0,2026-09-18T20:08:10.551205
968,5,IR4,IR,π/2:1,6266.6,3989.4,315.0,0.0002,0.584,0.3920279,0.152,0.3490155,0.32,0.3607068,-33.3139,1.3972,0.001536,0.2563,0.9127,0.857,1200,500000.0,2026-09-18T20:08:19.325492
969,5,PP5,PP,13:11,5435.6,4599.3,0.0,0.0005,0.584,0.3950523,0.152,0.3499254,0.32,0.3623358,-27.5997,1.3912,0.006289,0.1905,0.9152,0.8564,1200,199999.99999999997,2026-09-18T20:08:27.427322
970,5,PP5,PP,13:11,5435.6,4599.3,45.0,0.0005,0.648,0.3944223,0.68,0.3994154,0.608,0.3773476,-27.8467,1.7179,0.00176,0.2458,0.8279,0.7298,1200,199999.99999999997,2026-09-18T20:08:35.748838
971,5,PP5,PP,13:11,5435.6,4599.3,90.0,0.0005,0.648,0.394472,0.688,0.3973706,0.608,0.3764988,-29.3583,1.7216,0.001162,0.2516,0.8263,0.7233,1200,199999.99999999997,2026-09-18T20:08:43.748071
972,5,PP5,PP,13:11,5435.6,4599.3,135.0,0.0005,0.584,0.3936712,0.152,0.3492617,0.32,0.3614001,-27.147,1.3945,0.007496,0.189,0.9141,0.8559,1200,199999.99999999997,2026-09-18T20:08:51.581118
973,5,PP5,PP,13:11,5435.6,4599.3,180.0,0.0005,0.672,0.3923631,0.68,0.3993283,0.608,0.3764637,-28.2125,1.7215,0.002574,0.2575,0.8285,0.7257,1200,199999.99999999997,2026-09-18T20:08:59.916953
974,5,PP5,PP,13:11,5435.6,4599.3,225.0,0.0005,0.592,0.3938858,0.16,0.349272,0.32,0.3616,-27.2738,1.3938,0.007108,0.1945,0.9146,0.855,1200,199999.99999999997,2026-09-18T20:09:08.575365
975,5,PP5,PP,13:11,5435.6,4599.3,270.0,0.0005,0.592,0.3916112,0.168,0.3492219,0.32,0.3600532,-27.7025,1.3996,0.005186,0.2136,0.9133,0.8545,1200,199999.99999999997,2026-09-18T20:09:16.772209
976,5,PP5,PP,13:11,5435.6,4599.3,315.0,0.0005,0.592,0.3916577,0.16,0.3489587,0.32,0.3599936,-27.5729,1.3998,0.005207,0.1934,0.9136,0.8568,1200,199999.99999999997,2026-09-18T20:09:25.262267
977,5,CC5,CC,25:9,8333.3,3000.0,0.0,0.0001,0.576,0.3905887,0.152,0.3491303,0.32,0.3604982,-34.5271,1.3977,0.001141,0.2592,0.9124,0.8603,1200,1000000.0,2026-09-18T20:09:33.357312
978,5,CC5,CC,25:9,8333.3,3000.0,45.0,0.0001,0.576,0.3912882,0.152,0.3487404,0.32,0.3605979,-34.4462,1.3991,0.001201,0.2605,0.9124,0.8593,1200,1000000.0,2026-09-18T20:09:41.811647
979,5,CC5,CC,25:9,8333.3,3000.0,90.0,0.0001,0.6,0.3911319,0.464,0.3685011,0.48,0.3652339,-18.4491,1.6005,0.002127,0.2687,0.8672,0.8055,1200,1000000.0,2026-09-18T20:09:49.641225
980,5,CC5,CC,25:9,8333.3,3000.0,135.0,0.0001,0.648,0.3904307,0.672,0.3869089,0.608,0.3711303,-30.0932,1.7439,0.003601,0.3458,0.8368,0.7399,1200,1000000.0,2026-09-18T20:09:57.870514
981,5,CC5,CC,25:9,8333.3,3000.0,180.0,0.0001,0.576,0.3906222,0.176,0.3496671,0.32,0.3603424,-33.7598,1.3985,0.001666,0.2687,0.9088,0.8578,1200,1000000.0,2026-09-18T20:10:06.190451
982,5,CC5,CC,25:9,8333.3,3000.0,225.0,0.0001,0.64,0.3889265,0.6720001,0.3788666,0.6,0.3646758,-31.8739,1.7558,0.002634,0.3515,0.8179,0.7235,1200,1000000.0,2026-09-18T20:10:14.584974
983,5,CC5,CC,25:9,8333.3,3000.0,270.0,0.0001,0.648,0.392219,0.68,0.4078857,0.608,0.381227,-30.6897,1.6984,0.003858,0.324,0.8337,0.7574,1200,1000000.0,2026-09-18T20:10:22.395484
984,5,CC5,CC,25:9,8333.3,3000.0,315.0,0.0001,0.584,0.3509276,0.16,0.05739635,0.32,0.2008148,-29.0202,1.633,0.001108,0.3957,0.8411,0.6837,1200,1000000.0,2026-09-18T20:10:30.504616
985,5,NC3,NC,15:10,6123.7,4082.5,0.0,0.0002,0.592,0.3938219,0.152,0.3492841,0.32,0.3616563,-30.2459,1.3937,0.006454,0.2659,0.9127,0.8596,1200,500000.0,2026-09-18T20:10:38.821284
986,5,NC3,NC,15:10,6123.7,4082.5,45.0,0.0002,0.584,0.3897213,0.152,0.3487365,0.32,0.3594514,-30.8462,1.4016,0.005594,0.2671,0.9109,0.8558,1200,500000.0,2026-09-18T20:10:46.914924
987,5,NC3,NC,15:10,6123.7,4082.5,90.0,0.0002,0.648,0.3953108,0.632,0.3914372,0.584,0.3749264,-14.3289,1.7058,0.002886,0.2728,0.8352,0.7485,1200,500000.0,2026-09-18T20:10:54.980941
988,5,NC3,NC,15:10,6123.7,4082.5,135.0,0.0002,0.64,0.3895094,0.68,0.4005215,0.5840001,0.3770005,-32.9447,1.6772,0.001344,0.3014,0.8379,0.7533,1200,500000.0,2026-09-18T20:11:03.361217
989,5,NC3,NC,15:10,6123.7,4082.5,180.0,0.0002,0.584,0.3958571,0.152,0.3499155,0.32,0.3631828,-32.2811,1.3886,0.003706,0.2624,0.9144,0.8603,1200,500000.0,2026-09-18T20:11:11.617074
990,5,NC3,NC,15:10,6123.7,4082.5,225.0,0.0002,0.584,0.3959596,0.184,0.3508585,0.32,0.3633867,-31.7267,1.3879,0.004032,0.2726,0.9119,0.8578,1200,500000.0,2026-09-18T20:11:19.911270
991,5,NC3,NC,15:10,6123.7,4082.5,270.0,0.0002,0.648,0.390393,0.672,0.3943434,0.592,0.3728524,-28.1978,1.7146,0.006546,0.2993,0.8269,0.7226,1200,500000.0,2026-09-18T20:11:27.692208
992,5,NC3,NC,15:10,6123.7,4082.5,315.0,0.0002,0.648,0.3951539,0.656,0.399783,0.576,0.3781954,-28.0222,1.6295,0.00657,0.3204,0.8303,0.7488,1200,500000.0,2026-09-18T20:11:35.855869
993,5,PP1,PP,3:2,6123.7,4082.5,0.0,0.0002,0.648,0.3964748,0.672,0.3957326,0.592,0.3777441,-33.0343,1.6738,0.001217,0.3123,0.8345,0.7457,1200,500000.0,2026-09-18T20:11:43.960985
994,5,PP1,PP,3:2,6123.7,4082.5,45.0,0.0002,0.648,0.3899211,0.672,0.396868,0.608,0.3752477,-31.7767,1.7283,0.002057,0.3174,0.8392,0.7444,1200,500000.0,2026-09-18T20:11:52.455101
995,5,PP1,PP,3:2,6123.7,4082.5,90.0,0.0002,0.592,0.3888715,0.248,0.3560025,0.352,0.3597428,-24.6386,1.4447,0.013592,0.2721,0.8884,0.8321,1200,500000.0,2026-09-18T20:12:00.472447
996,5,PP1,PP,3:2,6123.7,4082.5,135.0,0.0002,0.648,0.3915884,0.664,0.3908754,0.5840001,0.3722774,-29.2794,1.6955,0.00508,0.3196,0.8274,0.7354,1200,500000.0,2026-09-18T20:12:08.513544
997,5,PP1,PP,3:2,6123.7,4082.5,180.0,0.0002,0.584,0.3942651,0.152,0.3498473,0.32,0.3622738,-30.672,1.3916,0.006095,0.2608,0.9132,0.8573,1200,500000.0,2026-09-18T20:12:16.791806
998,5,PP1,PP,3:2,6123.7,4082.5,225.0,0.0002,0.608,0.3940367,0.464,0.3716533,0.48,0.3670897,-18.1095,1.5909,0.004652,0.258,0.86,0.7944,1200,500000.0,2026-09-18T20:12:24.656474
999,5,PP1,PP,3:2,6123.7,4082.5,270.0,0.0002,0.64,0.3966551,0.656,0.3936066,0.568,0.3769794,-31.1503,1.6129,0.00289,0.3226,0.8355,0.756,1200,500000.0,2026-09-18T20:12:33.165484
1000,5,PP1,PP,3:2,6123.7,4082.5,315.0,0.0002,1.002,0.5746859,nan,nan,nan,nan,-20.7851,1.3548,0.003785,0.4606,0.9371,0.8807,1200,500000.0,2026-09-18T20:12:41.830281
1001,5,PC5,PC,11:4,8291.6,3015.1,0.0,0.0001,0.576,0.3917179,0.152,0.3492027,0.32,0.3611382,-34.3653,1.3967,0.001987,0.2631,0.9126,0.8594,1200,1000000.0,2026-09-18T20:12:49.963194
1002,5,PC5,PC,11:4,8291.6,3015.1,45.0,0.0001,0.648,0.389264,0.672,0.3752964,0.608,0.363912,-33.8538,1.78,0.001446,0.3501,0.8266,0.7457,1200,1000000.0,2026-09-18T20:12:57.878054
1003,5,PC5,PC,11:4,8291.6,3015.1,90.0,0.0001,0.648,0.3934756,0.664,0.3942807,0.608,0.3759543,-28.7852,1.7249,0.00485,0.3471,0.8371,0.7418,1200,1000000.0,2026-09-18T20:13:06.183619
1004,5,PC5,PC,11:4,8291.6,3015.1,135.0,0.0001,0.64,0.3921204,0.664,0.4132795,0.6,0.384699,-34.5021,1.6836,0.00153,0.3289,0.8412,0.7462,1200,1000000.0,2026-09-18T20:13:14.172929
1005,5,PC5,PC,11:4,8291.6,3015.1,180.0,0.0001,0.64,0.3926317,0.664,0.3923393,0.608,0.3748174,-30.1667,1.7306,0.003389,0.3382,0.8434,0.7535,1200,1000000.0,2026-09-18T20:13:22.138818
1006,5,PC5,PC,11:4,8291.6,3015.1,225.0,0.0001,0.632,0.3927151,0.664,0.3938823,0.608,0.376725,-29.5108,1.7204,0.003703,0.3367,0.852,0.7532,1200,1000000.0,2026-09-18T20:13:30.413600
1007,5,PC5,PC,11:4,8291.6,3015.1,270.0,0.0001,0.648,0.3925363,0.672,0.4019523,0.608,0.3796455,-28.7695,1.7059,0.004704,0.3417,0.8427,0.7715,1200,1000000.0,2026-09-18T20:13:38.336836
1008,5,PC5,PC,11:4,8291.6,3015.1,315.0,0.0001,0.648,0.3927322,0.68,0.3899156,0.608,0.3733276,-29.2064,1.737,0.003971,0.3513,0.834,0.7376,1200,1000000.0,2026-09-18T20:13:46.798143
1009,5,CC4,CC,15:8,6846.5,3651.5,0.0,0.0001,0.584,0.3939818,0.208,0.3521066,0.336,0.3624154,-29.1569,1.4119,0.007204,0.2759,0.9041,0.8497,1200,1000000.0,2026-09-18T20:13:55.467744
1010,5,CC4,CC,15:8,6846.5,3651.5,45.0,0.0001,0.576,0.3875469,0.152,0.3481384,0.32,0.3578674,-33.1998,1.4097,0.003565,0.2717,0.9081,0.8569,1200,1000000.0,2026-09-18T20:14:03.895333
1011,5,CC4,CC,15:8,6846.5,3651.5,90.0,0.0001,0.584,0.3559763,0.152,0.05787497,0.32,0.2037207,-27.7509,1.6077,0.003901,0.3986,0.8467,0.6974,1200,1000000.0,2026-09-18T20:14:12.091720
1012,5,CC4,CC,15:8,6846.5,3651.5,135.0,0.0001,0.584,0.4297475,0.16,0.6070414,0.32,0.5050817,-36.1627,1.2821,0.003521,0.2019,0.9181,0.883,1200,1000000.0,2026-09-18T20:14:20.633582
1013,5,CC4,CC,15:8,6846.5,3651.5,180.0,0.0001,0.584,0.3959005,0.152,0.3494674,0.32,0.3633474,-32.9718,1.3859,0.003902,0.2658,0.9137,0.862,1200,1000000.0,2026-09-18T20:14:28.744268
1014,5,CC4,CC,15:8,6846.5,3651.5,225.0,0.0001,0.576,0.3953346,0.152,0.3500858,0.32,0.3633837,-32.8766,1.3859,0.003467,0.2685,0.9131,0.8615,1200,1000000.0,2026-09-18T20:14:37.376477
